DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.265	4.7104	26.7111	21.1381	2.3199e-01	0.1273	0.011	1458.98	51.532	3.8801	38.410085
0.265	4.7059	26.7133	21.1402	2.3199e-01	0.1285	0.011	1458.96	51.486	3.8770	38.410085
0.253	4.7040	26.7135	21.1406	2.3199e-01	0.1273	0.011	1458.96	51.496	3.8779	38.410086
0.263	4.7036	26.7299	21.1536	2.3199e-01	0.1273	0.011	1458.98	51.516	3.8790	38.410086
0.265	4.7032	26.7115	21.1390	2.3199e-01	0.1285	0.011	1458.95	51.474	3.8764	38.410087
0.253	4.7021	26.7042	21.1334	2.4420e-01	0.1273	0.007	1458.94	51.488	3.8777	38.410087
0.265	4.6967	26.7045	21.1341	2.6862e-01	0.1285	0.011	1458.92	51.450	3.8753	38.410088
0.263	4.6938	26.6710	21.1078	3.0525e-01	0.1273	0.011	1458.86	51.404	3.8730	38.410088
0.253	4.6921	26.6592	21.0986	3.0525e-01	0.1273	0.011	1458.84	51.414	3.8743	38.410089
0.265	4.6914	26.6589	21.0985	3.0525e-01	0.1273	0.011	1458.83	51.371	3.8711	38.410089
0.265	4.6914	26.6456	21.0880	2.9304e-01	0.1273	0.015	1458.82	51.384	3.8724	38.410090
0.252	4.6906	26.6669	21.1049	2.6862e-01	0.1273	0.011	1458.84	51.335	3.8683	38.410090
0.253	4.6913	26.6682	21.1059	2.5641e-01	0.1273	0.015	1458.85	51.342	3.8687	38.410091
0.253	4.6929	26.6641	21.1025	2.4420e-01	0.1273	0.011	1458.85	51.295	3.8651	38.410091
0.265	4.6924	26.6920	21.1246	2.4420e-01	0.1273	0.011	1458.88	51.304	3.8651	38.410092
0.252	4.6910	26.6892	21.1225	2.3199e-01	0.1285	0.015	1458.87	51.259	3.8619	38.410092
0.253	4.6894	26.6990	21.1304	2.3199e-01	0.1273	0.011	1458.88	51.270	3.8626	38.410093
0.240	4.6868	26.7132	21.1419	2.3199e-01	0.1285	0.011	1458.88	51.281	3.8633	38.410093
0.253	4.6873	26.6846	21.1192	2.3199e-01	0.1273	0.011	1458.85	51.239	3.8609	38.410094
0.203	4.6930	26.6750	21.1111	2.3199e-01	0.1273	0.011	1458.86	51.197	3.8574	38.410094
0.289	4.7021	26.6603	21.0986	2.3199e-01	0.1273	0.011	1458.88	51.203	3.8574	38.410095
0.240	4.7046	26.6275	21.0724	2.4420e-01	0.1273	0.011	1458.85	51.155	3.8544	38.410095
0.240	4.7063	26.6166	21.0636	2.3199e-01	0.1273	0.007	1458.84	51.099	3.8503	38.410095
0.229	4.7062	26.5907	21.0431	2.4420e-01	0.1285	0.011	1458.81	51.107	3.8516	38.410096
0.239	4.7040	26.5672	21.0248	2.3199e-01	0.1273	0.011	1458.77	51.124	3.8537	38.410096
