DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.044	5.8874	32.6896	25.7410	2.9304e-01	0.1285	0.015	1471.38	55.240	3.8856	38.341323
0.057	5.8914	32.6894	25.7404	2.8083e-01	0.1285	0.015	1471.39	55.237	3.8851	38.341324
0.046	5.8947	32.6897	25.7402	2.8083e-01	0.1285	0.015	1471.41	55.234	3.8845	38.341324
0.057	5.8964	32.6896	25.7399	2.6862e-01	0.1285	0.015	1471.41	55.239	3.8847	38.341325
0.056	5.8973	32.6900	25.7401	2.6862e-01	0.1285	0.015	1471.42	55.244	3.8850	38.341325
0.057	5.8979	32.6900	25.7401	2.5641e-01	0.1285	0.015	1471.42	55.240	3.8847	38.341326
0.057	5.8982	32.6901	25.7401	2.5641e-01	0.1298	0.015	1471.42	55.183	3.8806	38.341326
0.057	5.8983	32.6899	25.7399	2.5641e-01	0.1285	0.015	1471.42	55.234	3.8842	38.341327
0.067	5.8985	32.6901	25.7400	2.5641e-01	0.1285	0.015	1471.42	55.230	3.8839	38.341327
0.057	5.8988	32.6899	25.7399	2.5641e-01	0.1285	0.015	1471.42	55.234	3.8842	38.341328
0.082	5.8987	32.6901	25.7400	2.6862e-01	0.1285	0.015	1471.42	55.231	3.8839	38.341328
0.069	5.8986	32.6903	25.7402	2.6862e-01	0.1285	0.015	1471.42	55.235	3.8842	38.341329
0.091	5.8982	32.6901	25.7400	2.6862e-01	0.1285	0.015	1471.42	55.230	3.8840	38.341329
0.069	5.8980	32.6902	25.7402	2.6862e-01	0.1298	0.015	1471.42	55.234	3.8842	38.341330
0.104	5.8974	32.6909	25.7408	2.6862e-01	0.1285	0.015	1471.42	55.230	3.8840	38.341330
0.093	5.8973	32.6905	25.7405	2.6862e-01	0.1285	0.015	1471.42	55.225	3.8836	38.341331
0.104	5.8969	32.6907	25.7407	2.6862e-01	0.1285	0.015	1471.42	55.166	3.8795	38.341331
0.104	5.8966	32.6903	25.7404	2.6862e-01	0.1285	0.015	1471.42	55.161	3.8792	38.341332
0.117	5.8966	32.6900	25.7402	2.6862e-01	0.1298	0.015	1471.42	55.157	3.8789	38.341332
0.116	5.8964	32.6906	25.7407	2.6862e-01	0.1285	0.015	1471.42	55.215	3.8830	38.341332
0.117	5.8964	32.6905	25.7406	2.8083e-01	0.1285	0.015	1471.42	55.219	3.8833	38.341333
0.117	5.8964	32.6903	25.7404	2.6862e-01	0.1285	0.015	1471.42	55.223	3.8836	38.341333
0.129	5.8963	32.6902	25.7404	2.6862e-01	0.1285	0.015	1471.42	55.227	3.8839	38.341334
0.127	5.8964	32.6901	25.7403	2.5641e-01	0.1285	0.015	1471.42	55.231	3.8841	38.341334
0.117	5.8966	32.6901	25.7402	2.5641e-01	0.1285	0.015	1471.42	55.235	3.8844	38.341335
0.129	5.8966	32.6905	25.7406	2.6862e-01	0.1285	0.015	1471.42	55.239	3.8847	38.341335
0.117	5.8966	32.6903	25.7404	2.8083e-01	0.1285	0.015	1471.42	55.172	3.8800	38.341336
0.127	5.8966	32.6903	25.7404	2.9304e-01	0.1285	0.015	1471.42	55.222	3.8835	38.341336
0.129	5.8966	32.6903	25.7404	2.8083e-01	0.1298	0.015	1471.42	55.218	3.8832	38.341337
0.117	5.8969	32.6903	25.7404	2.6862e-01	0.1285	0.015	1471.42	55.213	3.8828	38.341337
0.117	5.8966	32.6906	25.7407	2.6862e-01	0.1285	0.015	1471.42	55.208	3.8825	38.341338
0.104	5.8967	32.6905	25.7406	2.6862e-01	0.1273	0.015	1471.42	55.210	3.8826	38.341338
0.117	5.8966	32.6907	25.7407	2.6862e-01	0.1285	0.015	1471.42	55.213	3.8828	38.341339
0.104	5.8971	32.6904	25.7405	2.6862e-01	0.1285	0.015	1471.42	55.207	3.8824	38.341339
0.117	5.8971	32.6908	25.7408	2.6862e-01	0.1285	0.015	1471.42	55.209	3.8826	38.341340
0.104	5.8973	32.6902	25.7403	2.6862e-01	0.1285	0.015	1471.42	55.212	3.8827	38.341340
0.117	5.8969	32.6906	25.7406	2.5641e-01	0.1285	0.015	1471.42	55.206	3.8823	38.341341
0.104	5.8967	32.6905	25.7406	2.6862e-01	0.1285	0.015	1471.42	55.208	3.8825	38.341341
0.104	5.8964	32.6908	25.7409	2.5641e-01	0.1285	0.015	1471.42	55.210	3.8826	38.341342
0.116	5.8966	32.6904	25.7405	2.5641e-01	0.1285	0.015	1471.42	55.150	3.8784	38.341342
0.104	5.8973	32.6900	25.7401	2.5641e-01	0.1273	0.015	1471.42	55.144	3.8780	38.341343
0.104	5.8974	32.6905	25.7405	2.5641e-01	0.1285	0.015	1471.42	55.139	3.8776	38.341343
0.104	5.8973	32.6908	25.7407	2.5641e-01	0.1285	0.015	1471.42	55.188	3.8810	38.341344
0.116	5.8971	32.6909	25.7408	2.5641e-01	0.1285	0.015	1471.42	55.128	3.8769	38.341344
0.104	5.8974	32.6901	25.7401	2.5641e-01	0.1285	0.015	1471.42	55.185	3.8809	38.341345
0.104	5.8966	32.6903	25.7404	2.5641e-01	0.1285	0.015	1471.42	55.188	3.8811	38.341345
0.104	5.8961	32.6898	25.7401	2.5641e-01	0.1285	0.015	1471.41	55.191	3.8814	38.341345
0.116	5.8958	32.6900	25.7403	2.5641e-01	0.1285	0.015	1471.41	55.195	3.8816	38.341346
0.104	5.8961	32.6897	25.7400	2.5641e-01	0.1285	0.015	1471.41	55.197	3.8818	38.341346
0.104	5.8971	32.6896	25.7398	2.5641e-01	0.1285	0.015	1471.42	55.200	3.8819	38.341347
0.104	5.8976	32.6899	25.7400	2.5641e-01	0.1285	0.015	1471.42	55.203	3.8821	38.341347
0.116	5.8982	32.6905	25.7404	2.5641e-01	0.1285	0.015	1471.42	55.206	3.8822	38.341348
0.104	5.8982	32.6905	25.7404	2.6862e-01	0.1285	0.015	1471.42	55.209	3.8824	38.341348
0.104	5.8973	32.6909	25.7408	2.9304e-01	0.1285	0.015	1471.42	55.212	3.8827	38.341349
0.104	5.8967	32.6907	25.7407	3.2967e-01	0.1285	0.015	1471.42	55.215	3.8830	38.341349
0.104	5.8964	32.6906	25.7407	3.2967e-01	0.1285	0.015	1471.42	55.210	3.8826	38.341350
0.104	5.8963	32.6908	25.7409	3.1746e-01	0.1285	0.015	1471.42	55.212	3.8828	38.341350
0.093	5.8963	32.6900	25.7402	3.0525e-01	0.1285	0.015	1471.41	55.215	3.8830	38.341351
0.116	5.8958	32.6909	25.7410	3.0525e-01	0.1285	0.015	1471.41	55.218	3.8833	38.341351
0.093	5.8957	32.6907	25.7409	2.9304e-01	0.1285	0.015	1471.41	55.220	3.8835	38.341352
0.104	5.8954	32.6906	25.7408	2.9304e-01	0.1285	0.015	1471.41	55.223	3.8837	38.341352
0.093	5.8950	32.6904	25.7407	2.9304e-01	0.1285	0.015	1471.41	55.226	3.8839	38.341353
0.091	5.8950	32.6905	25.7408	2.9304e-01	0.1298	0.015	1471.41	55.228	3.8841	38.341353
0.104	5.8950	32.6907	25.7409	2.9304e-01	0.1285	0.015	1471.41	55.169	3.8799	38.341354
0.093	5.8946	32.6903	25.7407	2.8083e-01	0.1285	0.015	1471.41	55.226	3.8840	38.341354
