DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.023	4.1495	31.5827	25.0542	3.5409e-01	0.1273	0.007	1462.85	51.243	3.7853	38.482827
0.000	4.1495	31.5855	25.0565	3.6630e-01	0.1273	0.011	1462.86	51.247	3.7856	38.482828
-0.011	4.1491	31.5773	25.0500	3.6630e-01	0.1273	0.011	1462.84	51.194	3.7819	38.482828
-0.013	4.1492	31.5699	25.0441	3.7851e-01	0.1273	0.007	1462.84	51.202	3.7826	38.482829
0.000	4.1493	31.5717	25.0455	3.9072e-01	0.1273	0.011	1462.84	51.207	3.7829	38.482829
0.000	4.1492	31.5645	25.0398	4.0293e-01	0.1285	0.011	1462.83	51.154	3.7792	38.482830
-0.011	4.1494	31.5763	25.0492	4.0293e-01	0.1273	0.011	1462.84	51.162	3.7795	38.482830
0.011	4.1490	31.5933	25.0627	4.0293e-01	0.1285	0.015	1462.87	51.167	3.7794	38.482831
0.000	4.1492	31.5895	25.0596	4.0293e-01	0.1273	0.011	1462.86	51.177	3.7803	38.482831
0.000	4.1491	31.6052	25.0722	4.0293e-01	0.1273	0.007	1462.88	51.131	3.7765	38.482832
0.013	4.1493	31.6117	25.0773	3.9072e-01	0.1273	0.015	1462.89	51.145	3.7773	38.482832
0.011	4.1495	31.6069	25.0735	3.7851e-01	0.1273	0.011	1462.88	51.084	3.7729	38.482833
0.000	4.1489	31.6223	25.0858	3.6630e-01	0.1273	0.011	1462.90	51.083	3.7725	38.482833
0.013	4.1477	31.6252	25.0882	3.6630e-01	0.1273	0.011	1462.90	51.088	3.7729	38.482834
0.023	4.1475	31.6169	25.0816	3.6630e-01	0.1273	0.011	1462.89	51.090	3.7733	38.482834
0.024	4.1473	31.6272	25.0898	3.7851e-01	0.1273	0.011	1462.90	51.106	3.7743	38.482835
0.013	4.1482	31.6223	25.0858	3.7851e-01	0.1273	0.011	1462.90	51.056	3.7706	38.482835
0.024	4.1484	31.6170	25.0815	3.7851e-01	0.1273	0.011	1462.89	51.066	3.7714	38.482836
0.023	4.1496	31.6298	25.0916	3.9072e-01	0.1273	0.011	1462.91	51.073	3.7715	38.482836
0.024	4.1504	31.6281	25.0902	4.3956e-01	0.1273	0.015	1462.92	51.022	3.7677	38.482837
0.024	4.1510	31.6321	25.0933	4.7619e-01	0.1273	0.007	1462.92	51.022	3.7676	38.482837
0.037	4.1519	31.6423	25.1013	4.7619e-01	0.1273	0.011	1462.94	51.028	3.7677	38.482838
0.036	4.1522	31.6350	25.0955	4.6398e-01	0.1285	0.011	1462.93	50.976	3.7640	38.482838
0.024	4.1519	31.6407	25.1001	4.5177e-01	0.1273	0.007	1462.94	50.984	3.7645	38.482839
0.037	4.1506	31.6524	25.1095	4.3956e-01	0.1273	0.011	1462.95	50.998	3.7653	38.482839
0.024	4.1492	31.6463	25.1047	4.2735e-01	0.1273	0.015	1462.93	51.009	3.7664	38.482840
0.047	4.1479	31.6553	25.1120	4.2735e-01	0.1273	0.007	1462.94	51.016	3.7668	38.482840
0.037	4.1474	31.6641	25.1191	4.3956e-01	0.1273	0.011	1462.95	50.965	3.7629	38.482840
0.037	4.1467	31.6592	25.1152	4.6398e-01	0.1273	0.011	1462.94	50.974	3.7637	38.482841
0.036	4.1462	31.6663	25.1210	4.7619e-01	0.1273	0.007	1462.95	50.916	3.7593	38.482841
0.037	4.1455	31.6663	25.1210	4.5177e-01	0.1273	0.011	1462.94	50.982	3.7642	38.482842
0.037	4.1451	31.6530	25.1105	4.1514e-01	0.1273	0.011	1462.93	50.934	3.7611	38.482842
