DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
56.000	8.3687	33.2647	25.8564	1.5873e-01	0.1301	0.016	1482.64	40.050	2.6512	38.438404
57.000	8.3798	33.2702	25.8591	1.5873e-01	0.1300	0.016	1482.71	40.410	2.6742	38.438426
58.000	8.3835	33.2717	25.8597	1.5901e-01	0.1301	0.016	1482.74	40.919	2.7077	38.438448
59.000	8.3846	33.2725	25.8602	1.5873e-01	0.1301	0.016	1482.76	41.592	2.7521	38.438470
60.000	8.3858	33.2731	25.8605	1.5873e-01	0.1302	0.016	1482.78	41.875	2.7708	38.438492
61.000	8.3869	33.2739	25.8609	1.5873e-01	0.1301	0.016	1482.81	42.047	2.7821	38.438513
62.000	8.3893	33.2749	25.8614	1.5948e-01	0.1301	0.016	1482.83	42.046	2.7819	38.438536
63.000	8.3925	33.2761	25.8618	1.5901e-01	0.1301	0.016	1482.86	42.053	2.7821	38.438558
64.000	8.4000	33.2798	25.8636	1.5900e-01	0.1301	0.016	1482.91	42.154	2.7882	38.438579
65.000	8.4152	33.2860	25.8662	1.5873e-01	0.1302	0.016	1482.99	42.374	2.8017	38.438602
66.000	8.4275	33.2918	25.8689	1.5873e-01	0.1301	0.016	1483.06	42.379	2.8012	38.438624
67.000	8.4391	33.2965	25.8708	1.5900e-01	0.1302	0.016	1483.13	42.730	2.8236	38.438645
68.000	8.4459	33.2996	25.8722	1.5922e-01	0.1302	0.016	1483.18	43.216	2.8552	38.438691
69.000	8.4542	33.3042	25.8745	1.5980e-01	0.1302	0.016	1483.23	43.548	2.8765	38.438929
