DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.221	6.4412	32.6491	25.6402	2.0757e-01	0.1285	0.015	1473.53	47.260	3.2824	38.373638
0.206	6.4408	32.6482	25.6396	1.9536e-01	0.1285	0.015	1473.53	47.320	3.2866	38.373639
0.208	6.4403	32.6468	25.6385	1.9536e-01	0.1285	0.015	1473.52	47.326	3.2872	38.373639
0.196	6.4400	32.6446	25.6368	1.9536e-01	0.1298	0.015	1473.52	47.271	3.2834	38.373640
0.196	6.4400	32.6432	25.6357	1.9536e-01	0.1285	0.015	1473.52	47.333	3.2877	38.373640
0.184	6.4399	32.6437	25.6361	1.9536e-01	0.1285	0.015	1473.52	47.340	3.2882	38.373641
0.196	6.4403	32.6446	25.6368	1.9536e-01	0.1285	0.015	1473.52	47.286	3.2844	38.373641
0.172	6.4413	32.6453	25.6372	1.9536e-01	0.1285	0.015	1473.53	47.349	3.2887	38.373641
0.184	6.4421	32.6467	25.6382	1.9536e-01	0.1285	0.015	1473.53	47.296	3.2849	38.373642
0.171	6.4424	32.6475	25.6388	2.0757e-01	0.1285	0.015	1473.53	47.290	3.2845	38.373642
0.184	6.4427	32.6483	25.6394	1.9536e-01	0.1298	0.015	1473.53	47.284	3.2840	38.373643
0.161	6.4427	32.6485	25.6395	1.9536e-01	0.1298	0.015	1473.53	47.279	3.2836	38.373643
0.172	6.4430	32.6483	25.6393	1.9536e-01	0.1285	0.015	1473.54	47.282	3.2838	38.373644
0.171	6.4429	32.6485	25.6395	1.9536e-01	0.1298	0.015	1473.54	47.277	3.2835	38.373644
0.172	6.4427	32.6484	25.6395	1.9536e-01	0.1285	0.015	1473.53	47.273	3.2832	38.373645
0.161	6.4425	32.6484	25.6395	1.9536e-01	0.1285	0.015	1473.53	47.269	3.2830	38.373645
0.172	6.4429	32.6481	25.6392	1.9536e-01	0.1285	0.015	1473.53	47.266	3.2827	38.373646
0.159	6.4427	32.6479	25.6390	1.9536e-01	0.1285	0.015	1473.53	47.262	3.2825	38.373646
0.172	6.4429	32.6477	25.6389	1.9536e-01	0.1298	0.015	1473.53	47.260	3.2823	38.373647
0.184	6.4427	32.6482	25.6393	1.9536e-01	0.1298	0.015	1473.53	47.257	3.2821	38.373647
0.172	6.4427	32.6484	25.6395	1.9536e-01	0.1285	0.015	1473.53	47.255	3.2820	38.373648
0.184	6.4430	32.6485	25.6395	1.9536e-01	0.1285	0.015	1473.54	47.253	3.2818	38.373648
0.184	6.4430	32.6479	25.6390	1.9536e-01	0.1285	0.015	1473.54	47.259	3.2823	38.373649
0.184	6.4430	32.6475	25.6387	1.9536e-01	0.1285	0.015	1473.53	47.258	3.2822	38.373649
0.184	6.4429	32.6475	25.6387	1.9536e-01	0.1285	0.015	1473.53	47.266	3.2827	38.373650
0.184	6.4430	32.6474	25.6386	1.9536e-01	0.1285	0.015	1473.53	47.266	3.2827	38.373650
0.196	6.4427	32.6473	25.6386	1.9536e-01	0.1298	0.015	1473.53	47.266	3.2828	38.373651
0.184	6.4424	32.6476	25.6389	1.9536e-01	0.1285	0.015	1473.53	47.267	3.2828	38.373651
0.196	6.4429	32.6484	25.6394	1.9536e-01	0.1285	0.015	1473.54	47.268	3.2829	38.373652
0.195	6.4430	32.6487	25.6397	1.9536e-01	0.1285	0.015	1473.54	47.269	3.2829	38.373652
0.196	6.4442	32.6481	25.6390	1.9536e-01	0.1298	0.015	1473.54	47.270	3.2830	38.373653
0.184	6.4451	32.6479	25.6387	1.9536e-01	0.1285	0.015	1473.54	47.272	3.2830	38.373653
0.184	6.4449	32.6484	25.6392	1.9536e-01	0.1285	0.015	1473.54	47.274	3.2832	38.373654
0.195	6.4458	32.6472	25.6382	1.9536e-01	0.1285	0.015	1473.55	47.277	3.2833	38.373654
0.172	6.4462	32.6461	25.6372	1.9536e-01	0.1285	0.015	1473.55	47.280	3.2835	38.373655
0.172	6.4462	32.6452	25.6365	1.9536e-01	0.1298	0.015	1473.54	47.345	3.2880	38.373655
0.184	6.4458	32.6442	25.6357	1.9536e-01	0.1285	0.015	1473.54	47.356	3.2889	38.373655
0.171	6.4454	32.6427	25.6347	1.9536e-01	0.1298	0.015	1473.54	47.305	3.2854	38.373656
0.161	6.4449	32.6421	25.6342	1.9536e-01	0.1285	0.015	1473.54	47.370	3.2900	38.373656
0.161	6.4448	32.6445	25.6361	1.9536e-01	0.1285	0.015	1473.54	47.319	3.2864	38.373657
0.148	6.4446	32.6453	25.6368	1.9536e-01	0.1298	0.015	1473.54	47.385	3.2909	38.373657
0.159	6.4448	32.6473	25.6383	1.9536e-01	0.1285	0.015	1473.54	47.389	3.2911	38.373658
0.137	6.4451	32.6485	25.6392	1.9536e-01	0.1298	0.015	1473.54	47.338	3.2876	38.373658
0.148	6.4451	32.6490	25.6396	1.9536e-01	0.1285	0.015	1473.54	47.404	3.2921	38.373659
0.148	6.4451	32.6488	25.6395	1.9536e-01	0.1298	0.015	1473.54	47.407	3.2924	38.373659
0.135	6.4451	32.6485	25.6392	1.9536e-01	0.1298	0.015	1473.54	47.348	3.2883	38.373660
0.137	6.4451	32.6486	25.6393	1.9536e-01	0.1298	0.015	1473.54	47.414	3.2928	38.373660
0.137	6.4451	32.6480	25.6388	1.9536e-01	0.1298	0.015	1473.54	47.355	3.2888	38.373661
0.148	6.4446	32.6479	25.6388	1.9536e-01	0.1298	0.015	1473.54	47.359	3.2890	38.373661
0.146	6.4446	32.6473	25.6383	1.9536e-01	0.1285	0.015	1473.54	47.416	3.2931	38.373662
0.137	6.4446	32.6469	25.6380	1.9536e-01	0.1285	0.015	1473.54	47.366	3.2896	38.373662
0.148	6.4445	32.6478	25.6387	1.9536e-01	0.1298	0.015	1473.54	47.431	3.2941	38.373663
0.161	6.4440	32.6475	25.6385	1.9536e-01	0.1298	0.015	1473.54	47.373	3.2901	38.373663
0.146	6.4419	32.6486	25.6397	1.9536e-01	0.1285	0.015	1473.53	47.439	3.2948	38.373664
0.161	6.4396	32.6499	25.6411	1.9536e-01	0.1285	0.015	1473.52	47.451	3.2958	38.373664
0.172	6.4379	32.6505	25.6417	1.9536e-01	0.1285	0.015	1473.52	47.454	3.2962	38.373665
0.172	6.4368	32.6508	25.6421	1.9536e-01	0.1285	0.015	1473.51	47.466	3.2970	38.373665
0.171	6.4359	32.6508	25.6422	1.9536e-01	0.1285	0.015	1473.51	47.469	3.2973	38.373666
0.184	6.4350	32.6514	25.6428	1.9536e-01	0.1285	0.015	1473.51	47.472	3.2976	38.373666
0.196	6.4346	32.6516	25.6430	1.9536e-01	0.1285	0.015	1473.51	47.475	3.2978	38.373667
0.196	6.4350	32.6516	25.6429	1.9536e-01	0.1298	0.015	1473.51	47.477	3.2979	38.373667
0.195	6.4365	32.6508	25.6421	1.9536e-01	0.1285	0.015	1473.51	47.479	3.2979	38.373668
