DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0.692	10.6790	25.8106	19.6827	1.9658e+00	0.1261	0.011	1481.17	118.893	11.2111	113.577037	7.8449	0.699
0.692	10.6787	25.8113	19.6833	2.0635e+00	0.1249	0.011	1481.17	118.953	11.2168	113.577038	7.8489	0.699
0.692	10.6784	25.8120	19.6839	2.2222e+00	0.1249	0.015	1481.17	119.020	11.2231	113.577038	7.8533	0.699
0.705	10.6785	25.8129	19.6845	2.3810e+00	0.1249	0.011	1481.17	119.032	11.2241	113.577038	7.8540	0.712
0.679	10.6784	25.8130	19.6847	2.4176e+00	0.1261	0.015	1481.17	119.103	11.2309	113.577039	7.8587	0.686
0.705	10.6785	25.8142	19.6856	2.3321e+00	0.1249	0.011	1481.17	119.180	11.2380	113.577039	7.8637	0.712
0.692	10.6798	25.8142	19.6854	2.2222e+00	0.1261	0.011	1481.18	119.262	11.2455	113.577040	7.8689	0.699
0.692	10.6826	25.8132	19.6842	2.1490e+00	0.1249	0.011	1481.18	119.349	11.2531	113.577040	7.8742	0.699
0.692	10.6854	25.8107	19.6818	2.1123e+00	0.1249	0.007	1481.19	119.381	11.2555	113.577041	7.8760	0.699
0.690	10.6860	25.8096	19.6808	2.0513e+00	0.1261	0.015	1481.19	119.471	11.2640	113.577041	7.8819	0.697
0.692	10.6856	25.8088	19.6803	1.9170e+00	0.1261	0.015	1481.19	119.566	11.2731	113.577042	7.8882	0.699
0.692	10.6845	25.8076	19.6795	1.8193e+00	0.1249	0.015	1481.18	119.605	11.2771	113.577042	7.8910	0.699
0.705	10.6829	25.8082	19.6802	1.8681e+00	0.1249	0.015	1481.18	119.702	11.2866	113.577043	7.8977	0.712
0.692	10.6820	25.8074	19.6798	1.9780e+00	0.1261	0.015	1481.17	119.803	11.2964	113.577043	7.9045	0.699
0.690	10.6800	25.8094	19.6816	1.9902e+00	0.1261	0.015	1481.17	119.907	11.3066	113.577044	7.9117	0.697
0.692	10.6779	25.8102	19.6826	1.9902e+00	0.1249	0.011	1481.16	119.955	11.3115	113.577044	7.9152	0.699
0.692	10.6761	25.8099	19.6826	2.1123e+00	0.1261	0.015	1481.16	120.060	11.3219	113.577045	7.9224	0.699
0.705	10.6744	25.8113	19.6840	2.2222e+00	0.1261	0.011	1481.15	120.108	11.3268	113.577045	7.9258	0.712
0.705	10.6738	25.8113	19.6841	2.1856e+00	0.1249	0.011	1481.15	120.213	11.3368	113.577046	7.9329	0.712
