DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0.756	12.7584	15.7673	11.5842	8.7912e-01	0.1261	0.015	1476.67	123.956	11.9016	113.604271	8.3281	0.763
0.756	12.6843	15.7606	11.5908	8.7912e-01	0.1261	0.018	1476.40	123.895	11.9153	113.604271	8.3377	0.763
0.754	12.7017	15.7878	11.6090	8.6691e-01	0.1261	0.015	1476.49	123.830	11.9026	113.604272	8.3287	0.761
0.745	12.7622	15.7875	11.5991	8.4249e-01	0.1261	0.015	1476.70	123.760	11.8804	113.604272	8.3132	0.752
0.745	12.8054	15.7360	11.5526	8.1807e-01	0.1249	0.015	1476.80	123.686	11.8660	113.604273	8.3031	0.752
0.756	12.8231	15.6850	11.5104	8.0586e-01	0.1261	0.018	1476.80	123.606	11.8576	113.604273	8.2972	0.763
0.745	12.8390	15.6530	11.4833	7.9365e-01	0.1261	0.015	1476.82	123.522	11.8478	113.604274	8.2904	0.752
0.743	12.8377	15.6502	11.4813	7.9365e-01	0.1261	0.015	1476.81	123.433	11.8398	113.604274	8.2848	0.750
0.732	12.8327	15.6486	11.4809	7.8144e-01	0.1261	0.015	1476.79	123.340	11.8323	113.604275	8.2795	0.738
0.745	12.8343	15.6357	11.4707	5.9829e-01	0.1273	0.018	1476.78	123.244	11.8236	113.604275	8.2734	0.752
0.732	12.8365	15.6128	11.4527	4.8840e-01	0.1261	0.015	1476.76	123.203	11.8208	113.604276	8.2715	0.738
0.732	12.8450	15.5858	11.4305	6.7155e-01	0.1261	0.015	1476.76	123.046	11.8055	113.604276	8.2608	0.738
0.732	12.8481	15.5604	11.4105	6.8376e-01	0.1261	0.015	1476.74	122.999	11.8021	113.604277	8.2584	0.738
0.732	12.8468	15.5537	11.4056	6.8376e-01	0.1261	0.015	1476.73	122.895	11.7929	113.604277	8.2520	0.738
0.732	12.8492	15.5646	11.4135	7.2039e-01	0.1261	0.015	1476.75	122.788	11.7813	113.604278	8.2438	0.738
0.720	12.8436	15.5779	11.4247	7.4481e-01	0.1261	0.015	1476.74	122.678	11.7712	113.604278	8.2368	0.727
0.720	12.8555	15.5753	11.4208	7.5702e-01	0.1261	0.015	1476.78	122.507	11.7519	113.604279	8.2233	0.727
0.719	12.8705	15.5548	11.4026	7.0818e-01	0.1261	0.015	1476.81	122.448	11.7439	113.604279	8.2177	0.725
0.720	12.8805	15.5119	11.3680	8.4249e-01	0.1261	0.015	1476.80	122.333	11.7335	113.604280	8.2104	0.727
0.720	12.9034	15.4306	11.3016	9.2796e-01	0.1261	0.015	1476.78	122.217	11.7226	113.604280	8.2028	0.727
0.720	12.9380	15.3279	11.2170	8.5470e-01	0.1261	0.015	1476.78	122.100	11.7101	113.604280	8.1941	0.727
0.709	12.9478	15.2305	11.1404	8.0586e-01	0.1261	0.015	1476.70	121.981	11.7033	113.604281	8.1893	0.716
0.719	12.9507	15.1881	11.1073	6.8376e-01	0.1261	0.015	1476.66	121.861	11.6942	113.604281	8.1829	0.725
0.709	12.9698	15.1759	11.0949	5.2503e-01	0.1261	0.015	1476.72	121.741	11.6787	113.604282	8.1721	0.716
0.709	12.9862	15.1597	11.0798	6.3492e-01	0.1261	0.015	1476.76	121.680	11.6699	113.604282	8.1659	0.716
0.709	12.9587	15.1487	11.0757	6.5934e-01	0.1261	0.015	1476.65	121.502	11.6606	113.604283	8.1594	0.716
0.709	12.8907	15.1895	11.1180	6.7155e-01	0.1261	0.015	1476.45	121.434	11.6682	113.604283	8.1647	0.716
0.709	12.7878	15.3275	11.2407	6.9597e-01	0.1273	0.015	1476.25	121.309	11.6721	113.604284	8.1674	0.716
0.707	12.7046	15.5668	11.4383	7.0818e-01	0.1261	0.015	1476.24	121.185	11.6638	113.604284	8.1616	0.714
0.709	12.6563	15.7828	11.6124	7.5702e-01	0.1273	0.018	1476.32	121.065	11.6487	113.604285	8.1510	0.716
0.696	12.6018	15.9858	11.7775	7.9365e-01	0.1249	0.015	1476.37	120.944	11.6360	113.604285	8.1422	0.703
0.696	12.5731	16.1256	11.8898	8.1807e-01	0.1261	0.018	1476.43	120.886	11.6275	113.604286	8.1362	0.703
0.696	12.5851	16.2197	11.9604	8.0586e-01	0.1249	0.015	1476.58	120.779	11.6073	113.604286	8.1221	0.703
0.707	12.6377	16.2071	11.9423	7.8144e-01	0.1261	0.015	1476.76	120.736	11.5909	113.604287	8.1106	0.714
0.696	12.7456	16.0902	11.8351	7.8144e-01	0.1261	0.015	1477.00	120.586	11.5579	113.604287	8.0876	0.703
0.696	12.7996	15.9517	11.7197	7.8144e-01	0.1261	0.015	1477.03	120.547	11.5507	113.604288	8.0825	0.703
0.696	12.7883	15.8382	11.6340	7.2039e-01	0.1261	0.015	1476.86	120.449	11.5523	113.604288	8.0836	0.703
0.696	12.7605	15.8005	11.6094	6.7155e-01	0.1273	0.018	1476.71	120.411	11.5584	113.604289	8.0879	0.703
0.707	12.7525	15.8088	11.6171	8.3028e-01	0.1261	0.018	1476.69	120.323	11.5513	113.604289	8.0829	0.714
0.696	12.7669	15.8167	11.6209	9.2796e-01	0.1261	0.015	1476.75	120.299	11.5449	113.604290	8.0784	0.703
0.696	12.7647	15.8079	11.6145	9.2796e-01	0.1261	0.015	1476.74	120.222	11.5386	113.604290	8.0740	0.703
0.720	12.7704	15.7594	11.5762	8.5470e-01	0.1261	0.015	1476.70	120.208	11.5393	113.604291	8.0745	0.727
0.672	12.7622	15.7244	11.5506	8.3028e-01	0.1261	0.015	1476.63	120.199	11.5431	113.604291	8.0771	0.678
0.707	12.7403	15.7428	11.5682	8.1807e-01	0.1261	0.015	1476.57	120.138	11.5414	113.604292	8.0760	0.714
0.709	12.7194	15.8013	11.6166	7.9365e-01	0.1261	0.018	1476.57	120.080	11.5368	113.604292	8.0728	0.716
0.685	12.6957	15.8890	11.6879	7.9365e-01	0.1249	0.015	1476.59	120.083	11.5367	113.604293	8.0727	0.691
0.709	12.6756	15.9706	11.7541	7.8144e-01	0.1261	0.018	1476.61	120.037	11.5314	113.604293	8.0690	0.716
0.732	12.6437	16.0655	11.8323	7.5702e-01	0.1261	0.015	1476.61	120.052	11.5339	113.604293	8.0708	0.738
0.707	12.6152	16.1451	11.8981	7.4481e-01	0.1273	0.018	1476.60	120.076	11.5376	113.604294	8.0733	0.714
0.709	12.5856	16.2294	11.9678	7.9365e-01	0.1261	0.015	1476.60	120.109	11.5421	113.604294	8.0765	0.716
0.720	12.5601	16.2950	12.0224	9.1575e-01	0.1261	0.018	1476.58	120.085	11.5415	113.604295	8.0761	0.727
0.720	12.5487	16.3455	12.0631	9.7680e-01	0.1261	0.015	1476.60	120.120	11.5440	113.604295	8.0778	0.727
0.709	12.5324	16.3890	12.0992	9.4017e-01	0.1261	0.015	1476.60	120.157	11.5485	113.604296	8.0810	0.716
0.743	12.5199	16.4318	12.1342	8.5470e-01	0.1261	0.015	1476.60	120.197	11.5524	113.604296	8.0837	0.750
0.732	12.5105	16.4630	12.1598	8.1807e-01	0.1261	0.015	1476.61	120.240	11.5566	113.604297	8.0866	0.738
0.732	12.4926	16.4944	12.1868	8.0586e-01	0.1261	0.015	1476.58	120.283	11.5630	113.604297	8.0911	0.738
0.745	12.4750	16.5285	12.2159	8.1807e-01	0.1261	0.018	1476.56	120.329	11.5693	113.604298	8.0955	0.752
0.745	12.4867	16.5458	12.2274	8.1807e-01	0.1273	0.015	1476.62	120.378	11.5699	113.604298	8.0959	0.752
0.743	12.4984	16.5522	12.2305	8.1807e-01	0.1261	0.015	1476.67	120.428	11.5713	113.604299	8.0969	0.750
0.756	12.5000	16.5521	12.2301	8.1807e-01	0.1261	0.015	1476.68	120.545	11.5821	113.604299	8.1045	0.763
0.767	12.5000	16.5545	12.2320	8.1807e-01	0.1261	0.015	1476.68	120.542	11.5817	113.604300	8.1042	0.774
0.767	12.4990	16.5578	12.2347	8.1807e-01	0.1261	0.015	1476.68	120.659	11.5929	113.604300	8.1121	0.774
0.767	12.4946	16.5609	12.2378	8.1807e-01	0.1261	0.015	1476.67	120.723	11.5999	113.604301	8.1169	0.774
0.778	12.4944	16.5583	12.2359	8.1807e-01	0.1261	0.015	1476.66	120.787	11.6063	113.604301	8.1214	0.786
0.780	12.4681	16.5661	12.2460	8.1807e-01	0.1261	0.015	1476.58	120.848	11.6183	113.604302	8.1298	0.788
0.791	12.4268	16.6046	12.2822	8.3028e-01	0.1261	0.015	1476.48	120.963	11.6369	113.604302	8.1428	0.799
0.827	12.4013	16.6861	12.3491	8.3028e-01	0.1261	0.015	1476.48	121.030	11.6439	113.604303	8.1477	0.835
0.827	12.3784	16.7794	12.4247	8.3028e-01	0.1261	0.015	1476.51	121.155	11.6549	113.604303	8.1554	0.835
0.840	12.3532	16.8805	12.5066	8.3028e-01	0.1249	0.015	1476.54	121.225	11.6606	113.604304	8.1594	0.848
0.838	12.3413	16.9604	12.5701	8.3028e-01	0.1261	0.015	1476.59	121.353	11.6701	113.604304	8.1660	0.846
0.840	12.3189	17.0182	12.6182	8.4249e-01	0.1261	0.015	1476.58	121.424	11.6784	113.604305	8.1719	0.848
0.816	12.2707	17.0802	12.6737	8.4249e-01	0.1261	0.015	1476.48	121.552	11.6984	113.604305	8.1858	0.823
1.018	12.2382	17.1575	12.7383	8.1807e-01	0.1261	0.015	1476.46	121.686	11.7139	113.604306	8.1967	1.028
0.745	12.2256	17.2248	12.7923	8.0586e-01	0.1261	0.015	1476.49	121.823	11.7253	113.604306	8.2047	0.752
1.160	12.2201	17.2675	12.8261	8.4249e-01	0.1261	0.015	1476.53	121.906	11.7316	113.604307	8.2091	1.171
0.887	12.2125	17.2968	12.8499	8.5470e-01	0.1261	0.015	1476.53	122.040	11.7442	113.604307	8.2179	0.895
0.994	12.1994	17.3249	12.8737	8.4249e-01	0.1261	0.015	1476.52	122.181	11.7591	113.604307	8.2283	1.003
1.018	12.1502	17.3805	12.9242	8.1807e-01	0.1261	0.015	1476.41	122.321	11.7811	113.604308	8.2437	1.028
1.031	12.0418	17.4975	13.0315	8.0586e-01	0.1261	0.015	1476.16	122.462	11.8139	113.604308	8.2667	1.041
1.078	11.9030	17.7317	13.2338	8.0586e-01	0.1261	0.015	1475.94	122.604	11.8461	113.604309	8.2892	1.088
1.113	11.7811	18.0364	13.4880	8.0586e-01	0.1273	0.018	1475.86	122.754	11.8694	113.604309	8.3055	1.124
1.138	11.6956	18.3451	13.7397	7.9365e-01	0.1261	0.015	1475.92	122.902	11.8829	113.604310	8.3149	1.149
